product_id,name,category_id,weight,price,description,supplier_id,barcode
2425,Catnip,4,521.4172293824257,6.493331604627429,food food food food food food food food food food food food food food food food food,708,64349112
3150,Alexanders,4,772.4789399920743,7.714051303018069,food food food food food food food food food food food food food food food food food,798,15766180
3875,Energy bar,1,324.038873414618,3.1861713093388233,food food food food food food food food food food food food food food food food food,358,67508763
2093,Dewberry,3,763.672291827635,7.845940486715968,food food food food food food food food food food food food food food food food food,252,17846777
3760,Celery leaf,4,847.322778443624,7.157010081031421,food food food food food food food food food food food food food food food food food,377,03831036
3296,Cilantro,4,866.6883625072024,1.2196222340581364,food food food food food food food food food food food food food food food food food,289,5993370233774
3598,Akudjura,4,118.7936953867107,6.627917278019709,food food food food food food food food food food food food food food food food food,769,5748416859684
3508,Dorrigo,4,989.639741116319,0.566027994116447,food food food food food food food food food food food food food food food food food,549,0572749170159
3767,Oatmeal Cookie,2,482.7422007681728,9.15455325187028,food food food food food food food food food food food food food food food food food,907,33199681
3109,Slinger,1,653.8928171468447,2.6876503396710936,food food food food food food food food food food food food food food food food food,876,5082045068956
2219,Bay leaf,4,44.024504722784854,7.482731970526407,food food food food food food food food food food food food food food food food food,225,0907549877506
3690,Cumin,4,14.16992875655476,5.370798004633738,food food food food food food food food food food food food food food food food food,262,22813797
3130,French Onion Soup,1,336.42368388535084,5.779381851793249,food food food food food food food food food food food food food food food food food,405,84064377
3056,Pepperoni,1,428.6511859803935,4.146253366389347,food food food food food food food food food food food food food food food food food,863,4416530376995
2732,Angelica,4,534.1552675560271,3.220382648042084,food food food food food food food food food food food food food food food food food,284,01909201
2180,Pancakes,1,790.5556807586157,1.9501900756424795,food food food food food food food food food food food food food food food food food,430,06087468
3648,Curry leaf,4,315.31958153130955,1.6134755498108033,food food food food food food food food food food food food food food food food food,593,35147742
3796,Cilantro,4,557.741588020536,3.1424358009066666,food food food food food food food food food food food food food food food food food,35,3480393752577
3185,Metaxa,2,813.2943366379027,8.359967436447144,food food food food food food food food food food food food food food food food food,911,2871839966620
3727,Karonda,3,966.4332507881244,9.22211913540928,food food food food food food food food food food food food food food food food food,889,3676170058936
2741,Barberry,4,83.27891509127916,9.828870778684662,food food food food food food food food food food food food food food food food food,29,50149437
2231,Asafoetida,4,354.61183502371443,7.960246688473836,food food food food food food food food food food food food food food food food food,369,9437014984456
2476,Peppermint gum leaf,4,46.894028315313975,9.699941192268803,food food food food food food food food food food food food food food food food food,564,7331684932807
2234,Bilberry,3,167.0165952824698,8.284169194189111,food food food food food food food food food food food food food food food food food,236,7927540460629
3565,Galia melon,3,414.99527053451726,9.262796190979802,food food food food food food food food food food food food food food food food food,80,5105558345963
3915,Ouzo,2,440.03812299186006,7.8715303218014725,food food food food food food food food food food food food food food food food food,110,4500057521137
3492,Jaltomata procumbens,3,489.8609971831381,6.2967365280893395,food food food food food food food food food food food food food food food food food,490,3613718962776
3302,Alexanders,4,664.694063237111,0.06673658401837534,food food food food food food food food food food food food food food food food food,917,5593242016785
3154,Raisin,3,788.683273180016,6.119299876058463,food food food food food food food food food food food food food food food food food,377,58044092
3574,Asarabacca,4,17.714114830399975,4.644721381272722,food food food food food food food food food food food food food food food food food,226,8617601291338
2339,Barbados cherry,3,355.86344044745675,7.317952767253902,food food food food food food food food food food food food food food food food food,315,5036146644680
3258,Olallieberry,3,358.1123695842587,7.621612135843697,food food food food food food food food food food food food food food food food food,824,42349417
3379,Pandan flower,4,373.04957428930976,2.3286465296146117,food food food food food food food food food food food food food food food food food,144,9807088587755
2193,Gumbo,1,763.7378441871639,8.428361079246885,food food food food food food food food food food food food food food food food food,849,74133935
3788,Lovage,4,358.7618550526751,1.7557758168653526,food food food food food food food food food food food food food food food food food,552,2163036044911
3255,Paracress,4,827.2951789744702,4.027978673513344,food food food food food food food food food food food food food food food food food,15,71784113
3953,Coco plum,3,782.1100533349785,8.816444805203979,food food food food food food food food food food food food food food food food food,268,55930744
2224,Pink Gin,2,899.4695411236797,1.3253756985721654,food food food food food food food food food food food food food food food food food,165,3887626942585
3225,Poppyseed muffin,1,199.72647125799458,7.749278703154083,food food food food food food food food food food food food food food food food food,105,99792407
3298,Sazerac,2,253.26650796734307,6.079872907870042,food food food food food food food food food food food food food food food food food,588,24587544
2944,Juniper berry,4,957.5862418592111,4.759614886073434,food food food food food food food food food food food food food food food food food,325,01257097
2969,Date,3,517.2570952606629,0.8065800142002499,food food food food food food food food food food food food food food food food food,259,35740435
2105,Juniper berry,4,458.65681971058467,8.008961308119394,food food food food food food food food food food food food food food food food food,938,2250815614978
3231,Hanky-Panky,2,64.15903861135908,7.341068295985628,food food food food food food food food food food food food food food food food food,100,5312632884493
2271,Asarabacca,4,586.6866265459022,9.323672123773273,food food food food food food food food food food food food food food food food food,139,7065227768792
2742,Kiwifruit,3,32.87076896058527,2.592480176341793,food food food food food food food food food food food food food food food food food,111,9920153179349
4000,Lesser calamint,4,749.3280555913469,0.7137884566540198,food food food food food food food food food food food food food food food food food,591,52468645
2146,Bael,3,871.9734435659418,7.501256176620239,food food food food food food food food food food food food food food food food food,5,1482445388821
2220,Caper,4,342.88104532842544,4.044437395768005,food food food food food food food food food food food food food food food food food,483,7837272621742
3529,Tequila,2,821.8129875774188,4.9639088706275984,food food food food food food food food food food food food food food food food food,745,39707184
2290,Culantro,4,869.5546167421419,2.9685433714955067,food food food food food food food food food food food food food food food food food,839,94930754
3422,Black cherry,3,946.143759958096,3.3872670104220246,food food food food food food food food food food food food food food food food food,113,1766767270282
2587,Bitter ale,2,713.4609485004245,7.8978536864264095,food food food food food food food food food food food food food food food food food,503,41052793
3871,Empetrum,3,478.2301222502253,4.230392656552244,food food food food food food food food food food food food food food food food food,744,56524671
2986,Cumin,4,961.6814497533333,5.175195901634266,food food food food food food food food food food food food food food food food food,793,66753979
2028,Northern highbush blueberry,3,490.7019780713733,6.108269460276345,food food food food food food food food food food food food food food food food food,845,6510314439191
2154,Cassia,4,659.5805045504969,4.903154232737011,food food food food food food food food food food food food food food food food food,977,1001220430221
3026,Borage,4,380.49898503856105,9.411371206947075,food food food food food food food food food food food food food food food food food,938,2300160834937
2782,Chicken herby pasta bake,1,637.0701217243418,6.297683662376782,food food food food food food food food food food food food food food food food food,433,75726284
2809,Black walnut,3,782.1268237732652,9.544343601446117,food food food food food food food food food food food food food food food food food,450,30064542
2834,Flan,1,132.19907805013474,6.544809714524284,food food food food food food food food food food food food food food food food food,740,3765507700527
2664,Mimosa,2,840.58795746435,3.8255475409516815,food food food food food food food food food food food food food food food food food,319,7318190151779
3775,Jasmine flowers,4,768.476548331096,4.110476501793398,food food food food food food food food food food food food food food food food food,634,74105032
2583,Redcurrant,3,375.5162095087439,9.643934871888192,food food food food food food food food food food food food food food food food food,438,0825474511153
3667,Margherita Pizza,1,84.31139104225582,7.784848417828014,food food food food food food food food food food food food food food food food food,375,3340107255351
2375,Manhattan,2,484.6185440656833,4.474374278600712,food food food food food food food food food food food food food food food food food,853,79619496
2031,Jagertee,2,339.78777301210783,7.14145337671892,food food food food food food food food food food food food food food food food food,291,6457789473180
3970,Calabash tree,3,289.76525102793494,0.42537647798639666,food food food food food food food food food food food food food food food food food,813,2220414994415
2669,Jimbu,4,339.5239090324632,1.7320582836077303,food food food food food food food food food food food food food food food food food,159,90781017
2247,Deep Fried Oreos,1,743.4342963805233,9.64848594973103,food food food food food food food food food food food food food food food food food,195,9561607327630
3696,Onion ring,1,727.4598070387386,4.102831869376464,food food food food food food food food food food food food food food food food food,314,23943966
3507,Calamari,1,171.43884321342028,0.3319957457011047,food food food food food food food food food food food food food food food food food,695,4410447506829
3550,Onion ring,1,242.0451149559223,5.209656680711956,food food food food food food food food food food food food food food food food food,980,77549430
2354,Seven and Seven or 7 & 7,2,97.75007503497612,8.33538250454219,food food food food food food food food food food food food food food food food food,1000,2028809891115
3693,Baked potato,1,4.092569427229131,8.763489064411186,food food food food food food food food food food food food food food food food food,248,88182751
3382,Hackberry,3,953.692519627947,8.922691930610883,food food food food food food food food food food food food food food food food food,165,4221432297013
3148,Parsley,4,899.0227098974175,9.375536997506323,food food food food food food food food food food food food food food food food food,350,8049590653968
3090,Skittle Bomb,2,651.299013751184,9.941206418918018,food food food food food food food food food food food food food food food food food,132,0452395176667
3546,Hackberry,3,772.5483608067783,7.670082743491003,food food food food food food food food food food food food food food food food food,942,3353939391449
3785,New York-Style Pizza,1,597.8983546094597,0.3586481004197206,food food food food food food food food food food food food food food food food food,847,65362153
2242,Beach plum,3,351.3770890250037,6.613360408536302,food food food food food food food food food food food food food food food food food,92,0324247327381
2738,Cola nut,3,727.4663172370572,9.305408774472545,food food food food food food food food food food food food food food food food food,812,4658828156612
3540,Garlic,5,933.3883536697897,2.5298244682506454,food food food food food food food food food food food food food food food food food,535,81030919
3901,Chicken and waffles,1,643.2910440807575,1.7108107559215635,food food food food food food food food food food food food food food food food food,848,45333570
2680,Cinnamon myrtle,4,818.2893116662013,3.5861576841829432,food food food food food food food food food food food food food food food food food,860,6257319467801
3325,Prawn Pizza,1,791.0046730413052,3.9794177075970474,food food food food food food food food food food food food food food food food food,368,4822397549963
3505,Blueberry,3,764.0547187558042,3.642682239826284,food food food food food food food food food food food food food food food food food,693,01576359
3078,Black cherry,3,107.69492884733012,9.982191118648233,food food food food food food food food food food food food food food food food food,187,05195710
2241,Akudjura,4,706.3524018569294,4.423582697064912,food food food food food food food food food food food food food food food food food,787,8174652436828
2388,Juniper berry,4,96.9672018058555,6.792310078641105,food food food food food food food food food food food food food food food food food,11,3133819030614
3580,Bookbinder Soup,1,736.5975528612553,7.43285682089112,food food food food food food food food food food food food food food food food food,581,18951341
2382,Damassine,2,557.7783557907943,3.2553282218972734,food food food food food food food food food food food food food food food food food,195,16306677
2273,Blue-plate special,1,313.7279305489246,4.413394081450946,food food food food food food food food food food food food food food food food food,917,96168526
3888,Ajwain,4,824.1767801121485,1.2368506231458287,food food food food food food food food food food food food food food food food food,346,1608799473029
3930,Sangria,2,393.62001270781724,5.476299700124039,food food food food food food food food food food food food food food food food food,50,7040720098703
2140,Chili dog,1,356.56709100984995,8.716997834784664,food food food food food food food food food food food food food food food food food,152,81515206
3094,Caper,4,697.6064856285133,8.993352175964176,food food food food food food food food food food food food food food food food food,42,1929430584754
3265,Bay leaf,4,911.759557491516,3.3862995630916704,food food food food food food food food food food food food food food food food food,442,14157502
3184,Clove,4,298.45901057950897,7.355952593339449,food food food food food food food food food food food food food food food food food,982,13441113
2232,Cheesecake,1,546.184153679341,8.282840249495472,food food food food food food food food food food food food food food food food food,527,3217908601814
2383,Asafoetida,4,355.73536520088356,1.8048106325909763,food food food food food food food food food food food food food food food food food,67,30831604
2298,Alexanders,4,659.6773018995968,3.137833527720294,food food food food food food food food food food food food food food food food food,288,4186478423919
2062,European blueberry,3,113.73790628259816,0.7598768156760227,food food food food food food food food food food food food food food food food food,591,8734113259555
3914,Mai-Tai,2,333.9330507550756,5.892555480355216,food food food food food food food food food food food food food food food food food,403,4548524004407
2718,Sage,4,137.6699304817508,0.7599081639415117,food food food food food food food food food food food food food food food food food,595,26352470
3355,Calamansi,3,974.533687447782,7.949197078738413,food food food food food food food food food food food food food food food food food,869,2645007345093
2875,Paprika,4,924.0969006096615,5.0733689569517315,food food food food food food food food food food food food food food food food food,347,29134176
3866,Chicken fried steak,1,799.661205769139,2.0865776044846807,food food food food food food food food food food food food food food food food food,891,63670314
2435,Northern highbush blueberry,3,141.04384684409033,8.225724393313529,food food food food food food food food food food food food food food food food food,353,62903726
2893,Salisbury steak,1,242.2946305628456,9.722986942671065,food food food food food food food food food food food food food food food food food,493,67941181
2396,Culantro,4,873.5758251990134,9.763201430921498,food food food food food food food food food food food food food food food food food,276,0825251753096
3054,BBQ Ribs,1,222.0919538933668,4.339517202602155,food food food food food food food food food food food food food food food food food,862,30083293
2598,Pandan flower,4,117.54606762472719,8.34115635295613,food food food food food food food food food food food food food food food food food,82,95441785
2640,Lime flower,4,219.48033239818164,8.748507422269572,food food food food food food food food food food food food food food food food food,827,5267772607956
3631,Saffron,4,551.3900538532048,2.3319572859110895,food food food food food food food food food food food food food food food food food,928,3592638738212
3160,Vesper,2,41.48962168605019,4.971373351722645,food food food food food food food food food food food food food food food food food,730,93241747
2807,Greek salad,1,746.7623515511071,7.182702492112241,food food food food food food food food food food food food food food food food food,823,2996958715022
2763,Coffee,3,391.7599287483606,3.1003741836029386,food food food food food food food food food food food food food food food food food,168,9861714173941
3789,Canistel,3,281.8465173635113,2.8395433119982103,food food food food food food food food food food food food food food food food food,491,92697901
2071,Chicken Liver Pate,1,100.62129709748402,0.8019869851245021,food food food food food food food food food food food food food food food food food,502,01775089
2402,Joker,2,328.8895510056953,7.82228714619397,food food food food food food food food food food food food food food food food food,125,7214604444292
3082,Absinthe,2,676.5774278758525,9.12922431323401,food food food food food food food food food food food food food food food food food,853,16733803
3873,Chicken Liver Pate,1,281.6126405360999,0.631485258150033,food food food food food food food food food food food food food food food food food,110,1119489014371
3600,Confederate huckleberry,3,677.6250655421582,9.41463721585305,food food food food food food food food food food food food food food food food food,268,51598397
2694,Philly Cheese Steak,1,355.86438005640855,6.123764194923343,food food food food food food food food food food food food food food food food food,363,85938112
2917,Oysters Rockefeller,1,436.2038478806621,9.684761031413952,food food food food food food food food food food food food food food food food food,348,88034466
3493,Cornish game hen,1,255.17059677692677,6.013485852343425,food food food food food food food food food food food food food food food food food,722,1678004074934
3515,Bull roast,1,275.3546774307798,8.201112194883875,food food food food food food food food food food food food food food food food food,635,61536320
3415,Vesper Martini,2,785.3733147130398,9.949999542616585,food food food food food food food food food food food food food food food food food,415,2804271323498
2032,Mickey Slim,2,400.7992370906879,4.8129712691648185,food food food food food food food food food food food food food food food food food,361,09710145
2075,Avens,4,194.4886001842049,4.23139136689398,food food food food food food food food food food food food food food food food food,314,2094710162451
2346,Cayenne pepper,4,367.31849908474203,3.313935128493145,food food food food food food food food food food food food food food food food food,679,55742162
3645,Safflower,4,44.25410009455988,1.4224575264518768,food food food food food food food food food food food food food food food food food,735,1887714422203
3097,Panama,2,223.04566941418702,8.195436377497856,food food food food food food food food food food food food food food food food food,402,7419696951125
3728,Blackberry,3,266.4503800329424,5.574498156379807,food food food food food food food food food food food food food food food food food,135,9807915447323
2949,Cuba Libre,2,462.30347074812283,9.08269613940787,food food food food food food food food food food food food food food food food food,854,24740335
3480,Blue tongue,3,844.7574856261892,3.0372206515748545,food food food food food food food food food food food food food food food food food,479,7416326723838
2774,Woo Woo,2,142.0083792896364,6.321369748118374,food food food food food food food food food food food food food food food food food,958,8381637465077
3559,Bumbo,2,902.81037010309,0.8097901235694527,food food food food food food food food food food food food food food food food food,695,3419658295896
3112,Paracress,4,8.90518585493294,2.360473316791495,food food food food food food food food food food food food food food food food food,281,0792394024846
2295,Lorraine,2,320.1398034220938,3.08748013076795,food food food food food food food food food food food food food food food food food,212,7384730610538
3406,Cola nut,3,114.32830838445673,1.1495743556375027,food food food food food food food food food food food food food food food food food,216,3848257954337
2311,Meatcake,1,578.0617538513914,5.8878864733386305,food food food food food food food food food food food food food food food food food,560,2183176278831
3105,Safflower,4,355.52621274931937,9.624931123840202,food food food food food food food food food food food food food food food food food,114,6344492308325
3266,Mission burrito,1,450.1840380447576,6.012128326008788,food food food food food food food food food food food food food food food food food,748,73023035
2440,Bilberry,3,447.42097270667955,6.362374219317074,food food food food food food food food food food food food food food food food food,404,85642541
2570,Cocona,3,756.1644955581668,3.3046280240937955,food food food food food food food food food food food food food food food food food,395,04807857
3080,Borage,4,451.3587366344191,7.235455842680995,food food food food food food food food food food food food food food food food food,778,95901759
2858,Indian Bay leaf,4,807.1365821392669,5.2352907965141515,food food food food food food food food food food food food food food food food food,403,11297022
3786,Grog,2,299.4837161331769,2.8372818358597405,food food food food food food food food food food food food food food food food food,58,75285029
3879,Costmary,4,954.0285313069984,0.2509270516381257,food food food food food food food food food food food food food food food food food,752,30398259
2348,Artemisia,4,941.6024746025175,9.942590048073058,food food food food food food food food food food food food food food food food food,679,01028824
2910,Avens,4,954.4090335133316,0.2031540250252195,food food food food food food food food food food food food food food food food food,831,45933969
2499,Fruit wine,2,509.97382337948517,7.404029832786443,food food food food food food food food food food food food food food food food food,826,86512883
2689,Parsley,4,96.71688198351669,3.0832624381330955,food food food food food food food food food food food food food food food food food,225,32708707
3023,Salisbury steak,1,606.9656827862439,9.540859419944278,food food food food food food food food food food food food food food food food food,815,03447466
2333,Choco pie,1,144.7301292656238,6.724279071397104,food food food food food food food food food food food food food food food food food,695,75111405
3787,Creme Brulee,1,980.8886595575931,1.4993701393183523,food food food food food food food food food food food food food food food food food,655,28318309
3614,Chicken fried bacon,1,446.8129460008648,3.0864055654080436,food food food food food food food food food food food food food food food food food,538,7973809813044
2535,Roasted Chickpeas,1,275.6816931497258,6.938017677222254,food food food food food food food food food food food food food food food food food,369,9107710759955
2303,Leptotes bicolor,4,13.08351608872782,4.43366077090892,food food food food food food food food food food food food food food food food food,535,7817738641984
2882,Queso Fresco,1,811.9398855749366,5.2246847722340615,food food food food food food food food food food food food food food food food food,416,6359627002496
2572,Blue fenugreek,4,734.2593838736663,2.323267499094681,food food food food food food food food food food food food food food food food food,389,93858898
2723,Lovage,4,676.0695815179829,9.474265893054866,food food food food food food food food food food food food food food food food food,670,7615388257383
3316,Cosmopolitan,2,679.4556140260942,3.411889129058261,food food food food food food food food food food food food food food food food food,913,1849485771402
3002,Artemisia,4,553.5108237587549,1.9096399932337993,food food food food food food food food food food food food food food food food food,478,2528182944645
3604,Caipirinha,2,550.9021392862544,7.671628545880951,food food food food food food food food food food food food food food food food food,321,02259945
3797,Alligator pepper,4,190.6611439370157,7.672778148685719,food food food food food food food food food food food food food food food food food,750,52243625
2696,Brandy Sour,2,790.5103321037583,7.1198100989320965,food food food food food food food food food food food food food food food food food,817,47874076
2518,Baijiu,2,708.686257366118,4.979812255254767,food food food food food food food food food food food food food food food food food,337,9488612415142
2988,Cilantro,4,576.0487324114334,8.624537861494666,food food food food food food food food food food food food food food food food food,118,67659000
3709,Avocado leaf,4,570.661278071108,6.116118519452964,food food food food food food food food food food food food food food food food food,170,7144636173580
2285,Peppermint,4,443.776118470902,7.607605668061971,food food food food food food food food food food food food food food food food food,445,01442707
3028,Eugenia uniflora,3,93.02988171982929,5.593320225037951,food food food food food food food food food food food food food food food food food,321,61867809
3839,Barberry,4,476.05020660690377,3.8988348955580188,food food food food food food food food food food food food food food food food food,952,34947707
2861,Salad burnet,4,44.13863819257002,3.589590978030243,food food food food food food food food food food food food food food food food food,256,1972019464143
2257,Juba (food),1,488.949637747016,9.571342477552134,food food food food food food food food food food food food food food food food food,527,1726426065168
2533,Limequat,3,340.684913941014,7.950262523348992,food food food food food food food food food food food food food food food food food,484,19912929
2999,Licorice liquorice,4,606.4348114565914,9.018261998425372,food food food food food food food food food food food food food food food food food,728,78141933
3779,Chili pepper,4,602.8450523440142,1.665100668175289,food food food food food food food food food food food food food food food food food,816,58951774
3420,Old Etonian,2,908.1421252515892,2.861664985097155,food food food food food food food food food food food food food food food food food,875,6752567106607
2991,Cassia,4,920.6369853626894,6.474596427683993,food food food food food food food food food food food food food food food food food,906,68274574
3089,Canary melon,3,819.0811858952467,5.293510088361305,food food food food food food food food food food food food food food food food food,798,54684415
3137,Alexanders,4,636.9277627585543,5.763462092509437,food food food food food food food food food food food food food food food food food,61,94292789
3672,Gunfire,2,500.5147006562537,2.791245713984435,food food food food food food food food food food food food food food food food food,19,9669563943409
2167,Kaffir lime,3,175.01182669304106,4.25403750941014,food food food food food food food food food food food food food food food food food,519,81288531
2430,Salad burnet,4,423.4384345763189,1.079212813826429,food food food food food food food food food food food food food food food food food,994,0014841992920
2530,Brunswick stew,1,236.91589335718976,8.829747084376503,food food food food food food food food food food food food food food food food food,926,0194917317492
2597,Caper,4,93.83807407172007,1.0657518759576834,food food food food food food food food food food food food food food food food food,976,27454257
3301,Clary,4,466.2432028400249,1.465802023779219,food food food food food food food food food food food food food food food food food,993,14526071
2165,Ice Cream,1,894.6537983458834,7.9450489844571495,food food food food food food food food food food food food food food food food food,167,03750634
2521,Paprika,4,96.2473554758907,4.483538116853746,food food food food food food food food food food food food food food food food food,607,89341450
2716,Celery leaf,4,205.3511109144518,3.896262674546537,food food food food food food food food food food food food food food food food food,674,14336265
3476,Culantro,4,169.14265708103028,8.514612805595725,food food food food food food food food food food food food food food food food food,50,48327248
2922,Avocado leaf,4,103.38121224704066,7.862282511352504,food food food food food food food food food food food food food food food food food,400,00252539
2307,Lovage,4,619.3957090707144,9.568908940214197,food food food food food food food food food food food food food food food food food,323,9050630899437
2092,Vodka Martini or Kangaroo,2,95.66522890448992,2.1948594382648823,food food food food food food food food food food food food food food food food food,798,7243619499016
3164,Chives,4,699.5097268545419,4.670023760435441,food food food food food food food food food food food food food food food food food,977,5529009223093
3418,Jimbu,4,596.2630016799362,2.9119797124381996,food food food food food food food food food food food food food food food food food,576,51627049
3216,Gyros,1,452.16107337296995,8.11804783483619,food food food food food food food food food food food food food food food food food,479,19496741
3979,Catnip,4,811.3530333767419,4.0387556336921335,food food food food food food food food food food food food food food food food food,127,73985988
2725,Hackberry,3,504.848601751001,9.466161210671677,food food food food food food food food food food food food food food food food food,119,3871328510935
2022,Peppermint,4,918.6561620193687,3.0847319755158473,food food food food food food food food food food food food food food food food food,251,6749746559680
2877,Dragonfrui,3,297.19577078743254,8.065797706734086,food food food food food food food food food food food food food food food food food,934,28185565
3595,Ale,2,16.752447679119207,1.6404475122790196,food food food food food food food food food food food food food food food food food,275,0920131852822
3077,Anise,4,711.9601866792929,2.721867583888579,food food food food food food food food food food food food food food food food food,678,7582258634577
3107,Chervil,4,536.4625514257816,2.584396247875987,food food food food food food food food food food food food food food food food food,738,9998611803079
2953,Cassia,4,71.38964989780139,5.184679656465572,food food food food food food food food food food food food food food food food food,350,6490182566814
3768,Waffle,1,658.8043223381412,9.742678937771878,food food food food food food food food food food food food food food food food food,537,33299396
3818,Jasmine flowers,4,259.8725962471099,6.611170993721079,food food food food food food food food food food food food food food food food food,983,75012367
2323,Chicken Liver Pate,1,739.6078591990924,4.7849939941918915,food food food food food food food food food food food food food food food food food,599,3509044675097
3035,Eugenia uniflora,3,852.0925660149965,8.710560593537048,food food food food food food food food food food food food food food food food food,59,96106430
3910,Crepes,1,280.78686667827657,6.643781375821089,food food food food food food food food food food food food food food food food food,763,83347499
3790,Woo Woo,2,773.8600796497664,2.450255170426916,food food food food food food food food food food food food food food food food food,644,54480590
3206,Alkanet,4,252.7412205286398,0.338538893584337,food food food food food food food food food food food food food food food food food,495,3252081166003
2781,Pop-Tarts,1,73.05425370893914,1.0996363666172337,food food food food food food food food food food food food food food food food food,254,1920875510086
2275,Curry plant,4,797.3105316527971,7.953791467075753,food food food food food food food food food food food food food food food food food,290,66345470
3686,Peanut butter,1,812.0682574363532,3.540755219827889,food food food food food food food food food food food food food food food food food,736,66824469
3183,Triphasia brassii,3,33.899239549382564,8.845284379051648,food food food food food food food food food food food food food food food food food,340,9159799405957
2571,Naan,1,888.8123453061357,8.662329412291426,food food food food food food food food food food food food food food food food food,271,2208026485052
3454,Lime flower,4,565.7986888332721,5.235929943403075,food food food food food food food food food food food food food food food food food,112,8632857657510
3896,Pan Seared Scallops,1,571.1710433741084,1.4475159575579466,food food food food food food food food food food food food food food food food food,10,0063736727527
3391,Anise,4,257.3882781132941,4.537874832882506,food food food food food food food food food food food food food food food food food,753,7406730466288
3478,Lychee,3,277.76042749724473,4.203883332907031,food food food food food food food food food food food food food food food food food,326,0944020774030
2589,Culantro,4,536.6974698953131,0.3146944231992932,food food food food food food food food food food food food food food food food food,544,5124964845741
2491,Avocado leaf,4,291.8159278716358,9.801323233111622,food food food food food food food food food food food food food food food food food,404,9863692000845
2887,Boldo,4,732.1700341969153,8.839867626134716,food food food food food food food food food food food food food food food food food,208,3547994428434
2341,Shiso,4,241.26867684227827,0.6160963523368646,food food food food food food food food food food food food food food food food food,646,9407815185084
2688,Pemmican,1,372.750372721686,4.295707400938213,food food food food food food food food food food food food food food food food food,513,4117637136698
3725,Pentadiplandra,3,337.86108831162375,5.223662300694905,food food food food food food food food food food food food food food food food food,269,9366296042214
3616,Karkalla,3,951.0366303109057,3.8491105981809492,food food food food food food food food food food food food food food food food food,559,0017109858987
2391,Coconut,3,43.253118291698314,9.532161839031968,food food food food food food food food food food food food food food food food food,386,70517301
2758,Eugenia uniflora,3,880.5220997928049,2.067230669443294,food food food food food food food food food food food food food food food food food,481,8011682446539
3583,Aniseed myrtle,4,750.8010181748825,8.730047174181175,food food food food food food food food food food food food food food food food food,593,0556090285971
2135,Bushwacker,2,509.91631472826214,3.0920612876859863,food food food food food food food food food food food food food food food food food,758,92482560
2873,Green Vesper,2,827.3649867440554,1.2490433917773558,food food food food food food food food food food food food food food food food food,100,7353420281737
3986,Cilantro,4,299.04610822349287,4.169999781981374,food food food food food food food food food food food food food food food food food,276,6838606902497
2014,Alexanders,4,828.0064700372465,4.768758359971807,food food food food food food food food food food food food food food food food food,943,5089429138689
2210,Tomatillo,3,200.25704034754867,7.383514682501067,food food food food food food food food food food food food food food food food food,800,1133394917178
2278,Lingonberry,3,16.30348115980984,0.1405800051503403,food food food food food food food food food food food food food food food food food,69,79176527
2439,Parma Ham,1,385.00331732652205,0.6420403395038388,food food food food food food food food food food food food food food food food food,207,1690597188575
2187,Hairless rambutan,3,970.0862359900241,9.043349408090181,food food food food food food food food food food food food food food food food food,779,6002048645805
2899,Jiaogulan,4,386.2727985685481,5.476155594933932,food food food food food food food food food food food food food food food food food,850,7690014274172
3736,Loquat,3,248.33038260615027,0.7959581121000081,food food food food food food food food food food food food food food food food food,572,4230508143187
2845,Milk toast,1,487.16559964311546,4.754770874710394,food food food food food food food food food food food food food food food food food,850,20333044
2263,Currywurst,1,457.5086559780996,1.2829985003056088,food food food food food food food food food food food food food food food food food,320,36478654
2650,Bearberry,3,147.7653169138933,0.5556396608644376,food food food food food food food food food food food food food food food food food,194,0363764508518
2564,Curry plant,4,487.04212292188777,6.431005232728793,food food food food food food food food food food food food food food food food food,584,65417381
3500,Highbush cranberry,3,423.7116400904345,4.187095093392845,food food food food food food food food food food food food food food food food food,972,4512679291020
3687,Chili pepper,4,179.8114671861677,2.227118690718796,food food food food food food food food food food food food food food food food food,101,43376357
3830,Lime Rickey,2,987.0782602725984,4.810305893760875,food food food food food food food food food food food food food food food food food,94,7992612764426
2687,Parsley,4,136.65432665685705,2.345714349133746,food food food food food food food food food food food food food food food food food,846,1404981174753
3328,Leptotes bicolor,4,160.96534495619485,3.2228563550502773,food food food food food food food food food food food food food food food food food,158,0578351830825
3642,Wasabi Peas,1,45.582031992032256,8.656108537584885,food food food food food food food food food food food food food food food food food,991,7904594118309
2213,Bacuri,3,554.4367747122585,8.627213585195616,food food food food food food food food food food food food food food food food food,10,45672596
2378,Cowberry,3,422.9577504640475,2.8889185342488344,food food food food food food food food food food food food food food food food food,617,45305663
3664,Chervil,4,384.7318374494395,5.2574130826547805,food food food food food food food food food food food food food food food food food,13,0038488801115
3062,Pandan leaf,4,0.4218122041604877,3.974296404165046,food food food food food food food food food food food food food food food food food,701,0707042652161
3352,Jasmine flowers,4,499.1690560208417,1.1445253030099523,food food food food food food food food food food food food food food food food food,645,32280248
2545,Curry plant,4,379.2767646229539,5.75773972853311,food food food food food food food food food food food food food food food food food,750,9301101994745
2674,Seven and Seven or 7 & 7,2,503.41372681748953,6.190160551723092,food food food food food food food food food food food food food food food food food,459,4534656006551
2138,Bignay,3,651.3600868072734,1.2149981340046012,food food food food food food food food food food food food food food food food food,565,7202352445946
2045,Dabai,3,436.8771625942691,6.60550406908145,food food food food food food food food food food food food food food food food food,696,14839336
